kappa,theta,xi,rho,V0,strike,time_to_maturity,target_iv
0.853093062465531,0.03330238725675842,0.7467761014114949,-0.07439307177503718,0.021618494831517832,6210.775816273004,0.2780455825333387,0.25948652498167263
3.97512822861015,0.027133745104898105,0.28116291589298203,-0.26035618169464414,0.02364265372406883,2995.323346794513,4.364496572469283,0.23353113990376057
2.5763451324802613,0.03648937038156517,0.6579908914024789,-0.009938310975717624,0.031768664755442405,2397.9961394081297,2.2488043564697926,0.32629059251342374
3.4915116537323336,0.03032375068908811,0.7252383310226013,-0.09881880461793646,0.033679073091529066,6651.6884543028655,1.89774493956302,0.3198017930257992
1.1334008289834734,0.019771665896463543,0.6127014794790991,-0.2664600385463691,0.02189095348027529,13970.725943171834,5.100653612334283,0.1644423218558989
3.0014352812807714,0.024566570503922004,0.5257059526957611,-0.4483766412093657,0.020731686803642006,6039.801581110899,2.231275291833448,0.3927397787572785
4.6243788424257515,0.028517774567210774,0.8639230066174678,-0.15039134655490227,0.030462582300171313,14516.041635162886,4.52608865171509,0.16109925640886913
2.6394429847370224,0.030539407156418032,0.5727315733467733,-0.56041784502155,0.02322445629601472,7409.356471453147,3.1828460883124623,0.3732074241006732
3.731764347591688,0.03185051346574133,0.24200003184170332,-0.8649335230582137,0.01908960429697687,8026.981367560176,5.641644975507847,0.3185370048703565
0.5051367709280243,0.035518011594447126,0.2214862922787353,-0.5938179846650554,0.020506562171692316,4343.695102802187,0.19361943322747976,0.2548751684377184
2.4744307314880007,0.03589025899283919,0.45951874147608446,-0.8118603634744112,0.03234782239283256,9057.332672175982,3.35258741129693,0.3431759202976425
3.292241423253746,0.03463758286402844,0.3758197337230983,-0.8308543349526172,0.024219920326753366,8921.717786160243,2.6333939009153213,0.16003855710422496
4.919652734726407,0.019008013859635936,0.08034827767851378,-0.5246481613298276,0.02630356264042899,6829.177223358253,0.23309134778751256,0.30267768881163115
0.6519941958581699,0.03288096264438558,0.8331610485648911,-0.35590721563670513,0.030185391232666694,12570.115081242438,1.8223312348744731,0.27602190303916874
1.684926917104423,0.023725743273960587,0.8214351618235534,-0.0708421534471877,0.0218304192950109,5975.25082485077,4.643679528693335,0.2674969152843602
0.22564628774184523,0.0207910536839828,0.21297234538538717,-0.4099293982444503,0.029520565642204854,2156.905891494381,4.333125461098066,0.3423721770657289
0.2531137554633456,0.018740420999730525,0.24107790462887696,-0.44828988334976183,0.027268281681715727,13200.550162515014,2.5700346189061802,0.21847260425539392
1.0647394396473508,0.03578520716153933,0.2046735013321,-0.1828535959775064,0.030652040229878733,10029.304513794603,4.144356489243903,0.3499360071406312
4.193375468939032,0.032749241009513604,0.3957895123819233,-0.4755041571921612,0.02411563897797981,6615.142939581371,2.149149554803181,0.35337582491718245
0.752440609353388,0.02437265562905181,0.4145418102157106,-0.42753320251795646,0.02552909326757694,11739.88078951701,2.900543042907986,0.21570737170587814
2.826695384865602,0.020435660226408806,0.30313716920782086,-0.19775079948188712,0.021439909403771353,3352.6413135131047,5.288003281368724,0.21827680699054616
1.7714598394440917,0.028367938828434434,0.41320509191495275,-0.2060390412445845,0.024176136860407822,8203.915778774512,3.6475209686378545,0.3144611589215594
0.8128552932929286,0.035612620615238205,0.667963321046628,-0.09180550684913868,0.0271090740897316,7015.568060751603,4.146119523477032,0.29010154852245296
0.383173538786694,0.02858042639397633,0.2582343488736775,-0.35197520824559936,0.020069099677185648,7903.540069825539,0.23209479861926935,0.20424675369277318
4.2901985207841795,0.025411424983234662,0.43694184190411633,-0.05823351693891654,0.032663108766462876,11298.95979305159,3.8005989101456246,0.2830306540589514
4.576046418532312,0.03502683296060277,0.6462614560434554,-0.875642629456466,0.031319728173178664,3561.5200165395863,4.909318414999791,0.690826051940184
0.5511633603619704,0.0325942978928009,0.32955769433634097,-0.4766693470934048,0.033722704688783835,13218.107692110041,2.191208850474053,0.23999030215539374
4.380545964445152,0.028643387511831875,0.23860242714485153,-0.4955397344036274,0.03102758990721212,13560.099332228761,5.758473851287502,0.30243490710759807
0.3766726780396815,0.02183375476671803,0.9857328963938421,-0.11011595535264451,0.02138673937193255,1641.6870487636631,2.6354561929786673,0.4544650213447538
3.23534276433529,0.021878418722323337,0.6357571775413315,-0.08140555172119013,0.0261547908916301,13858.110360728964,5.5810760023363075,0.2674681862894859
0.1658837504871083,0.01877795398028145,0.08177358034157504,-0.022704994452786842,0.03566477666956537,7600.790976982028,5.803473894242304,0.32583665633120157
4.930303806907709,0.029565844819830607,0.10884391816123815,-0.5180480416212467,0.02268530294085785,7361.507464054143,0.9901452150024068,0.33362925158496787
1.6206834465876134,0.022840225039587252,0.19587233154753791,-0.11699494433292845,0.029369252554027073,8589.47983694026,2.652312823833299,0.29904039536519866
0.9151602123197952,0.03479670352539552,0.7411499456954525,-0.1349207411240444,0.022429125597356225,4436.175924220401,1.8553064627322307,0.31291830131600396
1.2049218391703131,0.03566164685924269,0.4861858991150423,-0.31873339727447736,0.019274945133356577,4029.491311177805,4.203052241194272,0.286828478839509
0.2193041871388192,0.03227646117129361,0.18582330731586516,-0.31707864857805546,0.028097908391713604,11597.443562205062,2.787923291879966,0.2567934481776737
3.3564157934736154,0.020439086651383075,0.0749469512073845,-0.09660409527403269,0.020052027777466598,15240.962211741074,5.384256377117188,0.22567650312942927
4.043775076340521,0.02332936978300185,0.2738418375478185,-0.03248824663887362,0.024710538620646934,13637.774419739893,4.834378565743076,0.25470826101363436
2.5224789372600522,0.02433053820504471,0.605573697500754,-0.05442100550469797,0.029602570249219987,1952.892135427929,3.190166205397115,0.28934760672093623
0.7023559195602375,0.019264772010463713,0.6463162409873412,-0.006153347618706451,0.03492337637406635,11764.556673562574,1.9655674301699224,0.2885389253194719
1.362196740729667,0.025590846238446444,0.9093997893025841,-0.46550232996760915,0.027801645290606747,2819.952791496133,2.994938985489336,0.5232208068606067
2.6565663463891864,0.030242378126396154,0.9525151816123061,-0.38994539355208413,0.03627707923833298,2082.2717493816294,1.6511093989825854,0.5950021835582245
4.4984533105113735,0.026425286631941793,0.08772962561089181,-0.3588549435511612,0.023524270677012536,3494.0571300836073,5.587793772598661,0.23218541720673255
3.2420237396791767,0.027975211496013903,0.1511148265489015,-0.6731318705781337,0.019306673289553072,9767.863966512396,4.527263004949244,0.3202748016208537
1.058793728860271,0.01985021773157656,0.7319751790918387,-0.3542301612371068,0.019130110780267266,4221.624900481236,5.050985303971337,0.3117318081204639
1.126603095469612,0.02755822959752166,0.8439974846119896,-0.7950608490469184,0.03311566006170557,2246.009370215654,4.961939039919333,0.5702891394894964
2.3816031910420703,0.022444983206495038,0.5469802444338332,-0.4742264872206597,0.034093429074820714,5829.039819686307,4.871447540986049,0.5262593592298129
3.9453786857792923,0.033168544408659656,0.40269689706461675,-0.1617239056929084,0.02418699329599866,5771.106699336208,2.3229415389830512,0.31941487957137626
3.0312051275058125,0.02342111858163077,0.3086509813794276,-0.2590922899175393,0.019879107848476563,5884.216479434159,2.02069730247161,0.26595663715036444
4.545322089454569,0.0228938419866813,0.14336151907048833,-0.21506486737062513,0.03529178826230413,7619.417798066105,5.4750954483344225,0.29910357990778774
0.29464831506587913,0.03150059039357034,0.8054211705983325,-0.9468393396952166,0.0227864624890739,8025.7730941335285,5.69502464582328,0.041852625913625104
4.872492488713831,0.029336132861159287,0.986386106118914,-0.4171826061481826,0.02881404491758531,2494.904457628197,1.0265367844669264,0.4537410898084002
1.7401046005099439,0.024795003615122636,0.23002840708632194,-0.3615000400170463,0.022043414614031347,3895.366642938264,4.040291870612684,0.25152209147071286
1.242087131218875,0.024611974028431106,0.05985609379235249,-0.8605532113416813,0.03583948302245132,9262.875026730371,1.2366519201998984,0.2851547906754486
0.991881949959605,0.027487763680381826,0.15887760758536168,-0.8127421390549854,0.019908147508893564,5277.241135372361,0.9062665350600734,0.26632289563957007
0.8153314717831806,0.025892077902020347,0.863532653711473,-0.24885233525280004,0.03393615564503415,15213.82571266763,2.394758335421836,0.29270420064010655
0.11036198343622577,0.03619942401910864,0.7889307994048106,-0.8680331805247601,0.02268663138828548,13667.631703607645,2.9064285032074513,0.20841568539984023
0.4687483939426118,0.026868688451476053,0.05538562521356474,-0.5105727558125581,0.03462136939289047,15374.705270903434,2.13522086089258,0.21362462758564965
2.984832681350292,0.02379621632017994,0.24996035303429864,-0.9132910729163259,0.035367064198430234,14139.781162793402,3.7657107029642085,0.3320336065053643
0.4493696237733966,0.036155346118268455,0.19039966850910356,-0.5148297500602783,0.02887082851283486,8474.249380045228,2.2774945756950196,0.3241915432509236
2.346156152330583,0.03489098733432296,0.6205981495313514,-0.43676160059601454,0.026500060926945904,7851.079656882206,5.790399932360187,0.291058146292799
1.7716607987586122,0.02722101029613371,0.3493158424481381,-0.16874481818331188,0.023500619731439902,14319.593832867029,3.649750726678212,0.24565025720336447
4.340514507157321,0.035333972017475346,0.22306906630789824,-0.3939408434949089,0.0307232727000351,5801.95011181871,0.5566580739063827,0.31374269372243796
1.3288882416915264,0.020891937846168385,0.30958585148566425,-0.1232533077627469,0.023058232052510806,13254.850473306127,0.8544241638433083,0.24288611626148246
0.9345775527001249,0.023553808681390516,0.33888745734156955,-0.91521959335587,0.02114831784201424,4311.141296263062,5.374717195414116,0.6120231696562555
3.242707633301412,0.03344733456195579,0.1284537984851138,-0.6192777229638132,0.03587890304059779,6568.456528892981,2.3598347319382724,0.35305218920454573
4.075743365400673,0.028852269703403873,0.30551880113239227,-0.43146152311368935,0.020435632288979915,5939.828206578759,2.9788104793176733,0.309211077570384
2.3598506630410374,0.03064874978931134,0.2600329048178784,-0.7901335553039237,0.024123623636223154,9660.670753927707,5.0054151949300625,0.2839551808484446
4.690585880186416,0.030619259847129168,0.5589793852553988,-0.6803193920740795,0.02030208389564371,13234.581768066653,5.200858886348776,0.2122775951878273
4.39482518171972,0.022026605099922762,0.5363964303118696,-0.12800736629542098,0.024054397274655637,5329.720834942177,3.730897957693847,0.2443440219148098
1.1993686845200024,0.0252416644750253,0.6329802529321376,-0.5405401218365249,0.033205315404840174,7001.922945361144,3.197124612211676,0.1756193469764919
0.15038285576971028,0.02489243021348307,0.16281732998133874,-0.7998183412902136,0.022499699769216,7369.933951926361,2.7841655152272633,0.2643168426767276
1.6918720227526063,0.03628730763051741,0.6672093346168148,-0.6645341959820941,0.02524726259736755,6643.399010240357,0.17427060376594505,0.29750511852229583
1.3362430358403878,0.021871651046150506,0.9965652998303828,-0.45031946628353586,0.02169081591569344,5820.985140710489,0.1413493556930887,0.31143791647569313
0.9030359673904632,0.0190515173129032,0.1742353634493735,-0.22854308629541809,0.03498709076969195,8744.008062344312,5.329463703717994,0.28794949602828346
1.84329402776009,0.01963557576535972,0.3135010869749357,-0.04124595391538122,0.027394619781452797,7736.81521603089,1.8282580144973146,0.2802176382490254
0.6618653659345731,0.03371572916671726,0.39030121903413567,-0.49419246987110804,0.022122686862559277,11117.621466395127,0.570156839998045,0.21153802472618216
1.9949209129106158,0.0199513889456306,0.97552043602012,-0.2818348875458685,0.036428023732685895,5965.636239051504,5.382033929343778,0.11731048421256571
4.197700566622242,0.019977337379458247,0.9825871932420926,-0.16868625176215313,0.026942184581103503,14210.626024127076,0.3947367749727746,0.33787056435308405
3.631194804994362,0.02132234736602708,0.43919541525890693,-0.7382621521962803,0.027960566644846398,4291.273253458812,4.082511105607724,0.5157443579567481
3.310014999190271,0.02219272579292452,0.08983875611922248,-0.8722381186297523,0.03237080431000533,13766.704948970422,4.9811982762245846,0.24472427994152696
1.7265459517971136,0.024951427634148846,0.2601921786298218,-0.4857728404915939,0.021043066178650018,5942.1718130689715,0.4321400228484703,0.26196139210830877
2.0157625402962775,0.03282239264628474,0.7723205426601585,-0.4969790145309606,0.034990392259423006,1204.2169812869954,0.7310124096839143,0.5597783323819794
1.0484788924612674,0.02269320431063323,0.09233570872281796,-0.5805430984789279,0.023728495210137986,9795.891226149182,5.17530330404809,0.2929396398072963
2.8179581930887703,0.02525047824379671,0.47899599146753774,-0.9422377689525399,0.030222859893060994,11999.24517194793,0.904743587033338,0.634617139081506
0.5171359047528056,0.02563126450115384,0.18525294819251975,-0.48717530840378365,0.03573297831564447,882.3206120315025,2.6281290345681767,0.34082222879835444
0.9555269115828475,0.024816671022523946,0.3484742294267649,-0.5431883617105168,0.03405035532205388,13046.472237439806,3.2041930729283594,0.3228239963789916
1.9418172525845105,0.020834315459958806,0.9242034246229492,-0.25093304860742305,0.024861183214011352,15542.806737302057,3.2305621008764533,0.4449825174454066
4.320348943322201,0.03176942462855639,0.5510637049736189,-0.5377621354034048,0.03625714790380691,8019.903614556561,3.3819908805401906,0.40464155635009064
0.2410832746087446,0.034440755095712886,0.3833735415826795,-0.6625501322186831,0.03651697633285331,4511.52025229899,3.844843695487572,0.3064091116678716
2.8102291882346164,0.03155891040540738,0.3498894423079675,-0.4293005860612239,0.031703657641580625,10400.275918030098,3.7094650816668207,0.2628090892290179
1.8408680232990775,0.028443815574671308,0.18695131680705962,-0.7551002936630329,0.02670271490557178,14700.831565791981,4.8569197625014935,0.2420862498939754
1.094318429677452,0.019789983902150223,0.5898005748372321,-0.4464303193576654,0.03429791536491962,11441.596646060172,2.2243310030481793,0.21611167870051712
2.5513555073107708,0.025902570083755634,0.43765118891170873,-0.1056132068817992,0.034734791904940124,5405.075598264908,2.544581937079059,0.2794966140881724
3.519167798298346,0.0350193264812346,0.8631546713446232,-0.7723710309726586,0.03595474737905473,4124.283477973522,0.4509585445566123,0.435116541872831
1.6129006265848789,0.03142195401729449,0.9888005403118121,-0.05697299184679894,0.025777624827219563,6338.226387323683,1.7918580772731678,0.26445165424105416
3.209410272946404,0.02840064506639787,0.14241260196607078,-0.7759900249326117,0.021206210933613988,12108.169425028105,4.3334714702416814,0.2866404198148193
2.8278564964898765,0.030351897186595103,0.14643926600016033,-0.07794756015621673,0.029135872334653222,9055.811821191435,3.5421859390699333,0.34116507671356555
3.1285831459548907,0.024944623946006526,0.23163638174086248,-0.12725273942281867,0.03590694247555206,4616.00608702457,2.273205993485454,0.2517054218066119
1.9897038267426952,0.02918863675823826,0.5935256947906938,-0.7318321502976943,0.03184901326026156,6968.899623879587,2.1632956863881647,0.26082693177185723
0.16672977515892043,0.029966842409671977,0.9818995666835788,-0.2295283636638259,0.03381640362434723,7435.634906774254,3.64089517878727,0.1205956126232667
0.42008979933723267,0.03169340659183664,0.36503457041379017,-0.07944575014854394,0.02519995963757058,7605.782795166681,2.4653599534661925,0.2767891541225203
0.8035540090001712,0.035193518417973774,0.6804155549984731,-0.06716791318225224,0.021218712209318126,14697.379114370337,5.292577110185556,0.31548893454975907
2.153604076434815,0.023260025145534505,0.74250284795309,-0.39846858625004367,0.030341987010015635,1381.4572336102976,4.292779608869178,0.46852558328357347
3.237694456989114,0.030026096420074012,0.5474842767306318,-0.5758227226679511,0.03533729623026238,9976.204609364811,5.70269027654986,0.12912157792279316
1.428932198664266,0.019532773964767165,0.19906810500406064,-0.29887016615477247,0.022068824288408083,6530.145917383346,1.4946494710938498,0.264920081712021
2.8234886801570855,0.028276988245480944,0.21110413006199003,-0.7635334325063966,0.03065854371878067,14782.795244823332,2.8081963804811743,0.2820018878839902
1.6963150834468228,0.019759707696770816,0.23468585892080035,-0.6590178172475256,0.02459637914789469,14903.302288654957,2.1393798111895994,0.2422750481133818
2.331918598970337,0.02943661797180159,0.9749126826992196,-0.3830828423870559,0.03420433233892741,4348.524828918535,0.573123167611405,0.39642460072711505
0.767099558519915,0.03156821476542955,0.5375465726797203,-0.5406383288517769,0.0356104489220577,13406.41812250438,3.776866099450332,0.23167596227076168
1.578255813526633,0.02812368439045447,0.7484779385628916,-0.1513483740219691,0.032431339006203985,5271.049555378335,4.70909201987224,0.35970406084504747
2.7833431109108706,0.024332971835576533,0.5245115982732754,-0.8973880288597331,0.018784565158244122,3502.650473578986,2.212805483036057,0.8459283267270435
2.0055800358749813,0.01890491536227642,0.09723417952351647,-0.10754691095226909,0.022262622733319085,3299.696661559245,5.778233714443397,0.18842093584556052
0.9768188424137086,0.030974018644840853,0.4444993741708842,-0.6171224216473669,0.021592328640471933,700.6210651199622,4.0325424584343335,0.6099924794457107
2.221382711333413,0.03603163792980847,0.32234066298168473,-0.433347046461505,0.01881978992383613,14336.522055348945,3.208359606135729,0.28645938779192937
1.8608253947560947,0.03274916655320821,0.31573588070386044,-0.17751411665681316,0.023565929065863335,11885.891295780744,2.1476626196259256,0.26463283351472905
0.3225246846115201,0.021358734621112044,0.7071095174815029,-0.4321855004090639,0.03508075326242265,7700.11916957528,2.5354015103012775,0.2103115868117815
0.34149211633213145,0.03196970707181476,0.7249114236749059,-0.3665813575378666,0.03133408227350602,13246.07654785639,3.8525403264324067,0.2648052699340759
1.544486086392133,0.023867069330001215,0.4060388526144861,-0.36153168842667893,0.02663394541949255,14786.24804774657,4.679900351136528,0.21572344344828778
3.361209341889873,0.027885489247718623,0.4581482773226594,-0.46050839455157794,0.02307583707003129,15400.660949668827,5.802559093259115,0.11481915650789584
3.909288477775837,0.029288759671419976,0.21962251071902178,-0.2846732889713802,0.02055122226130259,3382.416544682099,3.8467557382669177,0.24581897178170814
2.9328550141869325,0.022766195928399346,0.2874557076928869,-0.28680045001771026,0.02566771653316434,11110.127727496154,5.047616385036216,0.26595726627789457
2.001154273620832,0.036186414931575005,0.6428389372936727,-0.34983855319512536,0.023025159061463997,15104.338765761175,3.405951042247741,0.3856152702767565
4.61140836100351,0.02218131500326102,0.5287058593522208,-0.25895729024956926,0.0352401204225265,3031.8182234217743,0.4774758624442492,0.33056512120488785
4.324859499192768,0.027182764769548257,0.10966675376577092,-0.035590057351237214,0.03042094385246817,8210.03657833317,3.4265374666128614,0.3305035247525012
4.878243436164898,0.028962659552527952,0.8412716746710546,-0.04457694610061158,0.02154943662878815,4481.18379659309,1.490801572397606,0.27399579035242333
0.6907045135658223,0.031963824792312856,0.39269611313636077,-0.15808618461633284,0.03650759010811139,6786.80267466636,5.6993794449924,0.30808319011507374
0.1610191209628848,0.020538376194266288,0.5398286115274584,-0.16207908643360913,0.02755905303657245,11106.508597711343,5.315253135697493,0.1958734905386163
2.5873194691447026,0.03351721861273005,0.7029877213484971,-0.816584621203529,0.02595941704377456,3758.100277742592,3.635033633278162,0.47649377649906843
4.95669105532156,0.029427387865106333,0.4220565199440696,-0.2518156684166908,0.026318978487046157,11749.326768570932,2.924040238981173,0.2794666882811532
0.4386681392394828,0.024883752702688253,0.5683237841146747,-0.32174917387462376,0.031091029122694853,11341.60304353547,3.81146974239492,0.21437546421500014
1.0463487488420453,0.031470106570672576,0.833302301977671,-0.16142637103733315,0.03537318658875531,5085.86824211872,1.2566766645652157,0.3203289880114607
2.3860608207286385,0.032736047973142286,0.08229081145957758,-0.6978190402867623,0.030071321239886206,6337.479674130372,2.8457351652438256,0.3394603218789942
0.42117931491985483,0.03579246430430517,0.6110505135342251,-0.4319444773507899,0.02369009360208207,15878.444468087368,3.862033403140711,0.4064002836526136
2.545038285415279,0.03074191113973803,0.8754051182056786,-0.5757975903636046,0.020339213198539083,2785.146950398849,5.344614847983646,0.6534376681575527
3.102769313833244,0.0245834094604028,0.5895173644559683,-0.5853386878776131,0.030434495403480206,6399.1037205413795,3.019735891334745,0.4316863318841778
3.020654206011787,0.031167638491476007,0.3823854211277435,-0.04179520234235523,0.018713029878057934,8530.946257584184,3.580850227377289,0.33923045342604174
2.6587453043894005,0.024677772812595103,0.8191464963332022,-0.7450523554453511,0.02769621295464767,1516.3746552391842,2.6575343787541827,0.739742297609792
1.1202147472169928,0.024220807525652123,0.4158320551275026,-0.670931603164987,0.02845080695325728,10709.458394531455,2.337275409149054,0.2593718316920083
2.819920767757718,0.03524089701812062,0.392210458642518,-0.5424985260336304,0.022586563776122334,8583.116653312625,5.762608234453338,0.1938814911960258
4.392265878560734,0.026132148541613148,0.13135865911741088,-0.6076539639710238,0.030706236582007926,3651.959307560233,2.5182145920350334,0.23517282318263452
2.762594211354558,0.03383410637268228,0.05580797413867429,-0.16529504750466217,0.03416030325590456,7625.524747276591,5.325828981143806,0.36291721877345284
3.250519808706112,0.028457381455729742,0.1757822388247119,-0.3069459731590808,0.030750244519442617,13253.576150810164,5.0176221609487355,0.29163221006174483
1.3838302524857562,0.02007106856519604,0.5146954136866632,-0.7044480890528657,0.03408404302207282,2940.5968096913666,3.3244391679306493,0.45358506378489977
3.476338131167372,0.032123699000815215,0.4738054861199925,-0.6587972027475522,0.030226220637414397,9406.897707674978,3.276190703037916,0.3325881902842383
3.4228464099043814,0.02778358752520594,0.10578573494130497,-0.8311586553637849,0.03282297302019703,6708.672042977147,2.9557992790998355,0.3230260192462879
4.209572268811513,0.025306656151310933,0.42468845263918675,-0.034360227060999504,0.03214194153899323,8453.514631293025,1.9136229455534628,0.30583634463240766
4.13341422756478,0.036029133417913015,0.7223184753538137,-0.04592637469730043,0.02729174806926398,1180.3326290937362,3.1639744112448196,0.29587936026303735
2.87242034340844,0.026505613062589917,0.19567831314623269,-0.027408623411862343,0.026764183291099503,2542.066950419591,4.675050216343809,0.2152949416529015
2.9750559157803105,0.03123627843182771,0.6605548170811949,-0.21606844682206172,0.026994560658323133,1766.9253593837743,2.0285866488795214,0.3525095598165058
4.297742191057206,0.0355174034910125,0.5280182222021684,-0.39921917207959723,0.033008949689884826,2867.432222068189,2.3045122077766305,0.26719890929876633
2.938875357483684,0.02978699672210535,0.3446365434341217,-0.8283438277987614,0.028321514136213227,12077.862207205086,1.5844650641152058,0.38148893730928185
4.72907061687257,0.028223624686830928,0.07992096624895821,-0.6284867551317661,0.030892646476530748,12245.913710047984,0.7661491702264673,0.18759709462277094
2.8391898420583015,0.021857206341604152,0.34946351643159956,-0.47760181338518404,0.031541315529628404,9113.877099582352,3.6152582029063534,0.2806789132760225
2.5884156334411395,0.03337539461914591,0.31728192636339825,-0.04762496696078833,0.022876309515035505,7635.64976081673,0.7330160271646937,0.31897810243137376
3.0288027742195687,0.021763975401326005,0.28397100905340417,-0.5804037269801188,0.03468294818500245,1421.2799202650642,3.1379681376842243,0.49369671358629497
2.1140189031048457,0.024731132152440792,0.5058442313603092,-0.04628884661588306,0.026920740966104535,15216.428698319372,3.0448609139560197,0.2509548751450544
1.0171343286977197,0.02552734214312448,0.19058031138120318,-0.1340882103797193,0.025820412162552597,10292.047752194569,0.9629379168271526,0.23591573134888508
2.2208343798939536,0.03504817490363202,0.40522199053491637,-0.0004733598873375433,0.02376912711898926,9213.061945194804,1.0840146246068112,0.29389882216901775
3.067417788617412,0.03229081902684083,0.8159205136676958,-0.24509729072162467,0.02804780048029712,9065.135431907102,1.3640115646460562,0.27971586469391196
2.8662832100065203,0.02847190754773786,0.8675487648452016,-0.07207694938577003,0.03226533697267531,11031.00149418968,0.29972537689085105,0.3425620317085151
4.689806703409358,0.033691324246023294,0.13334348852011357,-0.1591580210876783,0.032926489981194934,11872.147664281141,0.8217379621749816,0.23413025115816546
3.661380106488324,0.02751132862216749,0.767690250697958,-0.10812189365353475,0.021579770265139693,14754.417546037352,3.1958301910712956,0.25051047068076887
3.2618768715030826,0.02586813688479254,0.8193563236840617,-0.6314903110055365,0.023337763411369002,12806.851642750948,1.6361134035105218,0.7005335529550281
0.29474636044976,0.034096562457765246,0.2596367789864647,-0.8839156036675127,0.03232553866782457,3154.7525345761146,3.327292485978756,0.4146497604938561
2.141210483597689,0.022205298175932885,0.2629906343228878,-0.2602924736372678,0.029903099613037186,7019.146095479757,1.4286625807959645,0.30113807884683486
