kappa,theta,xi,rho,V0,strike,time_to_maturity,target_iv,moneyness
2.0270683356641284,0.02731234196100018,0.804561971336566,-0.3979161251648966,0.02684373905859789,9454.664424237406,0.5116577767435652,0.24958525743173135,1.3736374898280972
4.241620772774227,0.0194216917130582,0.24639026708068051,-0.32498193328010727,0.019138801028376576,5030.446178029767,1.2751534147688715,0.2203285621439559,0.7308571886475498
1.7787862414737465,0.022745845287627388,0.06569712484039877,-0.2813604206578936,0.022282945346186172,6329.181962603565,0.5710285914731311,0.27180097011262333,0.9195462930962007
2.455757883170629,0.02623206669757451,0.7679338896949364,-0.21439638842354036,0.026043674029336068,7366.9455542791575,0.7702487493092223,0.27328729016758996,1.0703195951554358
2.358264035233587,0.022865224501666448,0.20101739247762063,-0.5778697969178456,0.02666868688153809,6618.722305843492,4.8791052908518235,0.316997282491641,0.9616126692726495
4.872992058320324,0.03065286170759233,0.09691328762426263,-0.14665404883303268,0.03582705277745447,4972.087332711393,0.8706899098938845,0.26294238924615393,0.722378421533733
1.4424194626049451,0.02875602415383114,0.785773692207459,-0.45123909787779964,0.03205889077501317,11700.027619899518,2.0120265119443195,0.42264458436798913,1.6998590166265455
2.6109500353411224,0.01946561242283739,0.6763161990646072,-0.8924522853014257,0.025750144192819076,6157.475269167311,0.0666201480982337,0.31393692325659855,0.8945995852306297
1.031005052591432,0.022619856469894162,0.48055950646814943,-0.0463461800901066,0.0353919161503476,4694.328057656089,0.45496140749111164,0.31813445261429885,0.6820236784943772
2.5599947296026717,0.0343623089503233,0.6878041226207342,-0.43259072938746657,0.02472847651617659,9147.895537346887,0.06423734472804721,0.2968572279693486,1.329068034494981
1.106959227565704,0.026374177938055007,0.6218061916829533,-0.49476259997208294,0.02916977120513517,6754.674267785337,0.18097741543781598,0.3085253435929095,0.9813646883141994
4.683604861362329,0.021649808423614664,0.581909874133797,-0.40201267722804546,0.020201760186592546,8454.027507261919,1.1669609993053676,0.23435733670687045,1.228258201765803
1.2292437092229858,0.025014834230415423,0.17599762658407553,-0.23302656824302925,0.02233867680414304,9801.685597534184,0.26323273260746466,0.18437425724789022,1.424055069132403
1.0812155642231926,0.021624564451822363,0.7747490407687102,-0.5717403250332616,0.023031307051334885,5401.085861663955,0.5520888127926831,0.3136022367752022,0.7847062246167995
1.4706880285252244,0.02966725769450549,0.7491583203121199,-0.888766937703942,0.020009581206368584,7241.706926561159,0.5163121681281982,0.27011247184619114,1.052124081651323
3.6211483619532028,0.02119935916066924,0.1296233259725183,-0.027430877070749093,0.019870682764716194,6561.105124969701,0.2403947247377231,0.26249084037897596,0.9532416561774039
1.7001461641928923,0.034109467400900206,0.7755472661428637,-0.7524873059506112,0.026509402100926876,6429.425396892144,0.7317463774841474,0.28977457287495956,0.9341103361197602
0.9026177412205645,0.029966805326925,0.16936859948289257,-0.7868494375301477,0.02283816705594276,6164.926042046805,4.332790858257701,0.29468803194926446,0.8956820838256332
3.860264814513219,0.03069527191135843,0.5396275697514803,-0.6009251218367908,0.035007594705410754,4100.0,4.536452819116564,0.5364688475527462,0.5956756850996812
2.99250907287221,0.019098663072384843,0.19506819638010625,-0.6715047280821798,0.029758130097375247,7629.452844297563,0.1054571176787083,0.23534508172276764,1.1084584268201614
1.4061903165748884,0.036063783054396725,0.08496658837630586,-0.34797420730140693,0.02619620717835107,8022.380577712789,0.09313250740241358,0.2065152437696398,1.1655456211608393
3.7864649687533736,0.028179594614562802,0.7873092721597561,-0.01881454713171149,0.019068354790975368,6509.5632814419405,0.5795345904008928,0.2676306866129607,0.945753309115282
2.6814460600563836,0.02571603711039528,0.44096736492653393,-0.7062323793004849,0.024631652868813837,7804.166520653677,1.3489577869451783,0.3760716159224597,1.1338420094688717
4.502248229132637,0.019318004074546556,0.6801511453839868,-0.17343363971039683,0.02093137573429198,7857.016658920699,0.07650594273765984,0.20314080290934483,1.1415204344249257
0.1762179917843469,0.02035480537211685,0.42990499749124533,-0.29284172067075465,0.03135596763740243,6757.221475236961,1.85495751840716,0.25705287946369515,0.9817347638126962
1.6301586963785109,0.03538028512483052,0.2989737208739837,-0.6003064390056216,0.030671018380442165,4744.576243114217,0.2293619590782464,0.303548539230867,0.6893240741767639
3.284598049246583,0.02716123058659247,0.2990231855193773,-0.5254220898657267,0.03489660806213908,5694.720454908684,0.589644123262109,0.3054691588208435,0.827367441080219
4.077295861098962,0.02087723568323463,0.28249796332966814,-0.6621073329676995,0.02705156309495968,5030.744647738805,2.518385534210064,0.29738834438725664,0.7309005523422845
1.298205956705281,0.035117321959696836,0.3093254625919197,-0.5151586178298487,0.023289766303273955,4100.0,0.2471362967087038,0.29220860768929163,0.5956756850996812
3.1830681576646205,0.03478622813831306,0.295766132063418,-0.14275164040604305,0.021018009728733,7631.129360801562,0.0799442675912224,0.21326397284680357,1.1087020024584786
1.3814311204531122,0.033417076230367826,0.49504217267557366,-0.6410787831540417,0.027823452360392346,6798.774477064942,0.20708197480919668,0.3149976074953719,0.9877718645033868
2.3265253449162118,0.0254087939288424,0.8531588163841636,-0.3549454904460344,0.0323290240380657,10038.273933883049,0.7697672724131925,0.25700828226822625,1.4584282201912333
3.3097759262511914,0.019717525227971197,0.3051512436766587,-0.6745801724121314,0.023082143210497473,6981.651346888569,0.46094410707179667,0.2818923299356153,1.0143414510207218
0.5259966242142508,0.03437171532405568,0.7780578776713807,-0.512960702058467,0.02358690711441095,9003.589374820456,0.8365394421137711,0.2216940597421871,1.3081022607810695
2.293583889120331,0.020558903078606028,0.5003809346719191,-0.8570582943603482,0.02369421470920142,4928.004190723746,2.989519373821804,0.41905817225354497,0.7159737249959677
2.557526353830484,0.029571271964866218,0.9630451891794009,-0.2489411535097359,0.020240750203190286,4677.934266954396,0.45615101890469095,0.344807338753536,0.6796418778827644
0.7429927413537256,0.0269831725547345,0.5740793704436046,-0.13557171751096997,0.026114474091365598,6192.320392032917,1.6609027277122093,0.2568644015832674,0.8996621199709595
0.5679292852233205,0.020552218399473167,0.9032328040129491,-0.908180129237126,0.03412276746710642,7060.977435366924,0.09218236535142896,0.33955132584297265,1.0258664808013613
1.868343184870574,0.027404565697621737,0.43642021801661385,-0.35677664489564676,0.02880933326407073,9316.791853631912,0.06854006820664109,0.3428920482276212,1.353606431791053
0.45876162904105533,0.028694913769295782,0.720370852314189,-0.856898640845597,0.02142816057780571,9509.841283270378,0.27438663760296317,0.2623302594462899,1.3816539564881252
4.4258337593531145,0.03138966117884995,0.2844750477972537,-0.3646255621081097,0.022936150249226083,8519.82080916539,2.66321337115144,0.34130433989649406,1.2378170969331983
2.497679935328635,0.02000012777143978,0.33693609744803443,-0.5135806031291332,0.02785577866249382,8551.395990866638,5.083672106781722,0.3368799882821024,1.2424045525410126
0.24502683405368228,0.01927344482511037,0.768263114782334,-0.09431686839649533,0.022699220306694762,6195.357034613451,0.5578656911838873,0.2409743178707249,0.9001033039098771
3.263524347435508,0.0304631333903492,0.9389508623751515,-0.6592112717205855,0.028544565537357028,6272.295181416723,0.08171355608538404,0.32256939296342807,0.911281397399472
1.6693679175466993,0.031958831761873696,0.5041918604251795,-0.6846370802317447,0.01945257080730607,5740.18814499532,4.084157830718229,0.5966634777759318,0.8339732941149158
4.297143577242557,0.02235406996508735,0.9102588329079903,-0.6922447750132593,0.02452737998866371,8483.137201634647,0.5350176153191779,0.3246631263037872,1.232487454726417
2.0644809863626765,0.02627876931631624,0.6856141399132328,-0.4177069907488795,0.0290154884496479,7538.145871979663,2.7303940362594945,0.12552854021477855,1.095192733334834
3.337213418873067,0.024837909096971495,0.5708733619460192,-0.47380341154418143,0.028190664573088442,7131.73719889437,5.221023595647265,0.3364406724066486,1.0361469370493377
3.549790213721748,0.03252710288422117,0.4599056780404872,-0.24325829007984145,0.026649765715525867,7079.905490695628,1.523781370007933,0.34078017489135265,1.0286164764905152
1.4312246842497585,0.02354890863677373,0.08600915387534194,-0.6325702399775373,0.021628041577759386,9307.235115126323,2.109289341401231,0.26655310808586247,1.3522179642894345
3.674014543276679,0.03043420864750289,0.8174003818093929,-0.5573568231824777,0.02643167636334195,7905.818125819183,0.12175669641011702,0.2047447395255967,1.1486106410660533
1.4170254734116732,0.027002523198096456,0.5872687986122535,-0.22861519912722472,0.03291523154092174,4100.0,1.2832026969010533,0.3348915256904663,0.5956756850996812
2.0781642440135144,0.0333377232772703,0.6273935081412576,-0.37936404747235486,0.035624285923191015,6324.866385852518,0.9272967543033162,0.32262808766324025,0.9189192969650348
1.9390494368473647,0.022842196722432206,0.6666824384871034,-0.05926459791950811,0.026277027305378807,7196.256504217811,2.7935781513594065,0.2672218662076311,1.045520737390971
0.7557933495201886,0.026379890478720074,0.7066766744186167,-0.39264705931949295,0.026880857898660383,8485.739032396332,0.8466374250680864,0.23079113950839267,1.2328654662682415
1.4159672364221756,0.03238454023653288,0.5997508127626833,-0.41454680506082464,0.03461571810029312,7525.160240535712,0.4496590025973069,0.308850608809342,1.0933060931136565
0.35805069942679757,0.026512319479145792,0.24295355988424072,-0.20916875730533468,0.027722926325959206,8624.787623219298,0.6897318184641291,0.2638226707946719,1.2530673844635136
4.293542999134196,0.031889137400022485,0.5522548078302467,-0.6199681444534122,0.03240106508199078,8863.307572049669,0.48218791746202216,0.21013744021272884,1.2877211732267995
1.3518689354567823,0.0347052727699333,0.6404522748740844,-0.4765487042459722,0.023630382152910218,4100.0,0.06853466850915295,0.6850937595928316,0.5956756850996812
1.4359822251135343,0.03211646385684718,0.33032674508762405,-0.9488313538594126,0.021679062040338676,6282.972974594523,0.2762520088563302,0.28789933486064095,0.9128327392937498
4.3063360762456275,0.02454510101079021,0.49804841608401573,-0.5716328330600626,0.02294951477253343,5896.914474949959,4.496256690879006,0.4340883977755164,0.8567435536195227
1.5883785944345297,0.01875396972330106,0.3460878561050661,-0.4301619276815418,0.03597819489799795,8077.846324872628,0.15805513534204826,0.2452877678630843,1.173604059438645
2.4072972561378427,0.024732442000129407,0.8739817552542009,-0.2143019236856435,0.03564120610223297,7152.210677923829,0.13469132531483505,0.3235512570475422,1.039121462329154
3.3021947263464866,0.03318354150465919,0.3574889442854006,-0.7452852916719264,0.02410201141149972,11762.381002491047,1.3590574626918743,0.3204190473217076,1.7089181370883728
1.5609592814922422,0.0360171715115887,0.24215571307262762,-0.29809068380449333,0.032816199176068726,5964.042767580236,0.36868427890957467,0.31489209034110843,0.8664964052541841
3.5697126734686155,0.030878091375783002,0.20360583038916785,-0.6670978994769218,0.032617608902023,9071.340192037625,2.9788409129886326,0.328347412247937,1.317945556991289
2.4284652847385826,0.0357571655231697,0.11437165655246734,-0.31710425718811275,0.025682107196510425,6721.283967462987,0.1946929452704842,0.3244049449173987,0.9765135200165896
0.7078903213753611,0.01928578326431244,0.5702917477114703,-0.03750660579928744,0.019582228101524355,7697.985129429227,0.35701635267815773,0.23103098562756402,1.1184152599658321
2.46935580303276,0.026531014111950725,0.7582003799649227,-0.10084885166108637,0.031263573750734054,6692.1005727113825,0.11670805025450441,0.3158909484096916,0.9722735593672734
3.7160403933671957,0.020092791763490922,0.3670054598555822,-0.0938431576991291,0.024765911835629328,6830.7479770444415,1.8245788637858547,0.2739229890157754,0.9924171904802948
0.3199977361553339,0.03057228299224623,0.054380443602737666,-0.8459193531698197,0.02518447654351523,7486.567791644161,0.14035604096404591,0.26402986529890893,1.0876991215445957
4.424305090091492,0.02616142163373466,0.24465019465191018,-0.04825583446788628,0.025140257400465542,10215.087243388036,0.9099674500027292,0.23397738681197608,1.4841168517215078
0.43461898860752946,0.029478163589278,0.4768851941745394,-0.0735474099069392,0.030467686087679913,9075.619968613608,0.46601314211735345,0.2909215821286589,1.3185673518312822
0.7676626393263767,0.03413911490303877,0.6265682366844288,-0.4364070455733684,0.030168087839548212,5380.205866157703,0.6789120490368207,0.33377799426278765,0.781672637878247
3.552647463166772,0.034252523021084114,0.38650859019295875,-0.5925756394332901,0.02134687162108256,4713.09932120046,0.7730015740568875,0.30427440149998203,0.6847508944143721
1.741562740987004,0.01996445000341534,0.7517643381651388,-0.40904024512452175,0.03310742176490129,8703.541543872152,0.8302716269954349,0.23231028149121635,1.2645092858389222
0.5454504219053304,0.02821459262533061,0.8301019353399369,-0.22273970699107826,0.030058193191444663,4808.8215469124,0.538848271279818,0.3661084554891498,0.6986580657266225
3.36919166132992,0.02843707787232349,0.1552598817391086,-0.6440493974959025,0.019188215406475737,11069.468503743296,3.7003028848246564,0.2929383473979161,1.608247130404056
0.9769840508572877,0.021313287999341127,0.9397245639484639,-0.06933940229842916,0.020080528174258542,8137.805595767001,1.1820392023790858,0.19687110260674162,1.1823153471869579
3.939230400140215,0.029679047036551245,0.172429245224159,-0.6593756226639833,0.020455210495931932,8164.268497816416,4.033468677436504,0.34113607061535195,1.1861600562864727
1.0837584252709331,0.03522256086893457,0.5520037555791204,-0.6879136899043767,0.01946409608582846,4488.735720863339,0.1075549139722847,0.4462708385932039,0.65215383555041
0.3504232998593414,0.020915294196355117,0.5498220051986288,-0.5476703439219733,0.032153499738799975,8413.22329400361,0.11714701775650888,0.21166450045529497,1.222329890134682
3.1194750954033106,0.0335231361277304,0.40329393398308516,-0.5854658117806625,0.03635752821280833,5630.428832602891,0.08533413677078708,0.30575826850301596,0.8180267200648109
3.2167986995821902,0.031339100769038855,0.5891625023517794,-0.18731152047521238,0.026965871606806295,9873.47615407661,0.17881332059540286,0.2639119434106503,1.4344852859499877
2.4833957159654076,0.03184781747808396,0.46676100292773887,-0.8149989736747298,0.0324994044012582,5889.906148276859,0.07379782521986666,0.3143370957480815,0.8557253365969859
4.489975158709698,0.024791294706355833,0.2043726351823702,-0.188291320747078,0.027613010655265696,6233.053192053564,1.2605919347897883,0.291706295127603,0.9055800562046978
0.35239828491390957,0.03503759057775328,0.4686712233458789,-0.6393556343474274,0.033363432995132634,7136.5345690603035,0.07324126669439583,0.3350874974638089,1.0368439313811106
2.1420918537615767,0.02520893837692376,0.2827410302710983,-0.0660023545143178,0.024881273373759366,7502.03405072228,0.5579519239969698,0.29596048160016664,1.0899461640988122
2.94150342309651,0.033301629962542864,0.4012732956275155,-0.0672941647860047,0.03621397615229562,5245.7377699085155,1.9594935165198495,0.30842999186011527,0.7621362048642752
3.2811481125465884,0.028584888377518016,0.11133997351820044,-0.28351396009395824,0.036056718252290856,7335.270275144819,0.34046235674229497,0.3532144776911223,1.0657175967166381
3.2363814483039843,0.020001937030506983,0.43859606711509175,-0.3437788885291715,0.019178632261061014,7779.069821038392,0.6382037247373583,0.23603402400860363,1.130195791484219
0.11419541451811248,0.026998032574277978,0.1949040200959714,-0.2933174283452292,0.023427820029356998,5483.362092000023,4.380782518710253,0.26513247903797366,0.7966598709272523
4.62397401250986,0.02601856650774195,0.5833269381181683,-0.08228178279736376,0.03413058972943777,8142.439904541777,2.151578657069292,0.31420432433538786,1.1829886508587573
3.715392242229427,0.023123753284091397,0.857261476004666,-0.06876606471840152,0.03372304711134176,10442.57382695075,0.08162002553111068,0.46987056106257796,1.5171676386763138
0.5037965776202182,0.02952490551174308,0.5367696832245717,-0.0615141309796845,0.023610417002327647,7743.909124877337,0.12929201736792256,0.24719548579506012,1.1250874081246292
3.696404448472208,0.0341390168664199,0.2340217559680805,-0.21420775155669403,0.03310517054152899,7072.504534830425,1.9670583529858248,0.36289034963226563,1.0275412156477353
0.19651280400065055,0.024081655106087223,0.7195500385913869,-0.5144874704087005,0.03639987481397395,5981.3788148672575,0.16755641949283162,0.35778599164078606,0.8690151032650665
3.845282700506761,0.023229056898968984,0.3366704458738818,-0.1939042629975788,0.02275639584969775,5683.347326138606,0.6193968458854275,0.25146439604753557,0.825715076135867
4.9319437917101805,0.025082239869720115,0.44252638718603143,-0.7747193164625683,0.025070238485204753,5701.729478554093,2.305804417746869,0.23380865243910157,0.8283857593635992
2.8635356964859024,0.031486898009812234,0.17952093942154396,-0.7554891953011607,0.019542737929186423,10545.747522960679,4.499140204433786,0.28900781813983956,1.5321574099092359
3.6237594305934753,0.03228436908529566,0.9379089523796248,-0.2010686684795343,0.027251615690645346,8854.299437066775,1.478429366404855,0.2901771184956924,1.2864124105493835
4.512866234564318,0.03126053816537268,0.9086096406011661,-0.8544655348758475,0.03280458217705686,5474.635369585474,0.3771079092798185,0.46213135488558227,0.7953919937679935
2.3955434536085214,0.024386848671480423,0.40019992430148077,-0.539219543663422,0.032833117854110444,4673.199597158119,4.3934217133405395,0.3272653905703853,0.6789539930840771
4.439222204529478,0.020869490869370497,0.10435165958733061,-0.1751414402190321,0.029687055983201382,4100.0,1.4650885179010982,0.19917309160450083,0.5956756850996812
0.3552154876759408,0.019392180571392578,0.8699795488845884,-0.4383061950862147,0.024770441864855313,7872.924596289729,1.4161970966305413,0.16879602196864038,1.1438316469836622
4.093315818101618,0.018732760513845096,0.5768133269507281,-0.49415748393174524,0.03528441755022031,7573.530631629021,0.6921519637192588,0.2759114912718076,1.1003336701509847
4.018472083470548,0.03317654943990993,0.8196608193935606,-0.43253212121994955,0.02648938602797412,5382.194374172088,0.9401116844359737,0.31722080459297797,0.7819615417499044
4.3515614720462334,0.0205462900163265,0.31797363872324513,-0.7336776368404947,0.02841146001933674,7029.90743083074,5.2653703846850695,0.33545466979612687,1.021352420743278
1.3444467545277996,0.03450661634938092,0.9189378103172513,-0.05058552441123809,0.030726319215814174,7988.389769996623,0.0727386163684599,0.28928973210764974,1.1606072070941518
2.2615312568154833,0.035012778382615,0.2676946406725819,-0.07345259654084546,0.023021733309816723,4944.586114233625,0.6542099916980836,0.259584289517471,0.7183828588123133
1.572812928738229,0.03008676604885454,0.6466973199134884,-0.6426506578800326,0.02913930828449241,10237.813928104264,0.7272372741059836,0.20485352198254167,1.4874187379381867
2.3506138952909366,0.02850032525412525,0.2481029467298591,-0.29233518029203676,0.030677838708950786,4100.0,1.3044949742481087,0.2713819205369915,0.5956756850996812
1.0359842072189447,0.02938638983112056,0.9848369037080617,-0.2011114876634975,0.023303710958165483,5554.635559760336,5.71598882007579,0.16449658278631907,0.8070149615949485
1.8626304869733445,0.035009959117825146,0.47899613669721053,-0.8940940889080257,0.03084084698498038,4228.630465088839,1.2452969768970898,0.32133848004093074,0.6143639876402871
1.0614841168048812,0.024423394160768507,0.3275024686001042,-0.8707615659547739,0.031114965112648732,4594.309075156035,0.0903176308235951,0.4073713085695038,0.6674922453422569
2.448946605650467,0.03373207024350277,0.7165151015643064,-0.9128612815126805,0.0264214044786141,4100.0,1.1243520871909567,0.50353991163179,0.5956756850996812
2.149143776331218,0.03610195884246611,0.904689094092788,-0.44500156820777625,0.0335527706738294,6614.447306544568,2.3230294194752967,0.2622188817482741,0.9609915685077259
2.0122437671788247,0.025930659092984757,0.41494909331714297,-0.46521863923851486,0.0202261784102187,8672.335196922835,0.09048962457616422,0.23654061534452892,1.2599754170344117
3.8522339175877556,0.02191813411404473,0.27353860986393663,-0.1374725941140149,0.030814997252711272,12671.29625811091,4.890510210507467,0.256594230538767,1.8409714828417663
3.894500594339281,0.028524080258612562,0.42004815867668877,-0.6524358117049129,0.02408395329979563,8223.450696704685,0.8769122179092885,0.2658352760004668,1.1947584457665887
4.824937782359425,0.03585753431591383,0.36360247957570196,-0.45044705014349257,0.03592744700706385,4100.0,1.6219347285666808,0.29928544341611835,0.5956756850996812
0.8744439847622069,0.036367833431802665,0.21679919764671346,-0.9030392725665533,0.02318682536103748,4100.0,0.12261551249067944,0.4071290308821615,0.5956756850996812
3.5211658445126712,0.022099025252839587,0.9984677745236925,-0.3084318978595566,0.03445652600699163,4791.443761299449,0.10934398030298255,0.3428296286370701,0.6961333036899127
1.0145650298813134,0.033767213535699225,0.18741460424287104,-0.5375355908085215,0.03595341669219633,7575.776083098267,1.6407668816743177,0.35967498363625416,1.1006599045027656
0.15879105453349346,0.02580686317936405,0.6782595078952925,-0.11776462818829736,0.027063370574933632,5268.279772748979,0.11610977265858433,0.3138380926559483,0.7654112592509854
1.124780252963323,0.029676585080923627,0.4689378795576874,-0.5878610598455346,0.025576964736499563,6354.809776915955,1.247302493637327,0.2864910132670563,0.9232696750103813
3.14860838093586,0.02545781924823461,0.9652043377234729,-0.289748301374675,0.029368871476299678,7593.255093160782,1.0300058455738785,0.2705364024819135,1.1031993731110223
2.3257567319187182,0.034630174398633334,0.4393294378261875,-0.5360916459603152,0.028176864550042882,8785.755039737507,3.5885980995395825,0.4145231190760486,1.2764538176618574
0.4668259425681659,0.03339591710681715,0.5097411563334373,-0.20858790189013554,0.02759250570911813,10068.531735928038,1.2631974604832776,0.2703820720299414,1.4628242779870282
2.8663394236824433,0.03378247329784254,0.34133819686558375,-0.5947424837121851,0.02972946003713,7681.807924918005,0.2643995106791573,0.28537412734907536,1.1160649264584614
0.9371266133543876,0.03322853206907014,0.1067383680066721,-0.6473523954330822,0.021125955339069084,7319.739270457328,0.854206365105833,0.3101327807316509,1.0634611474830997
4.014927161870897,0.02306064062769734,0.6565070168937363,-0.7692928872221356,0.036128725543662726,5362.459874488001,2.6509201351417695,0.32982825988734027,0.7790943803793147
1.8748116585413273,0.024729774987502045,0.812227908481659,-0.9017528848498108,0.027756803740150132,6442.579090609564,0.26253925396067995,0.2941315385740784,0.9360213935628616
4.845637707337461,0.026511932503778868,0.23374631793713596,-0.6139292368479026,0.023802338081417643,9812.515416854603,1.387464946986719,0.24078213851628605,1.4256284984112313
3.4686959592954727,0.03460950629688179,0.3326251785717033,-0.39852346022445917,0.03607987916774297,4100.0,0.502268550931678,0.3099057148205956,0.5956756850996812
4.149039296230347,0.02807200162676287,0.5676134538896034,-0.5548090566688602,0.02391612531644941,8871.288709049439,0.10930594767881353,0.25156399139816393,1.288880726702461
2.2029074058539853,0.027929261926796033,0.9200752581780669,-0.6111039775234461,0.021268828879517143,4100.0,0.2270516532632089,0.4272171266826326,0.5956756850996812
4.940496561321588,0.02738158925169814,0.9046749469733524,-0.44296927231060323,0.03045148530658784,10348.68952733405,0.78027343270429,0.22176557741335276,1.5035274936777088
3.4603578349620663,0.031514100561457634,0.0680554168408649,-0.8389114382346915,0.034333978580798515,8536.292089074852,0.42062855362527757,0.27402444083674343,1.2402101557001588
1.9052898994113199,0.03276720508151675,0.8499551786336598,-0.2365439705762502,0.02970867243154836,4897.868618982943,2.1733602008560258,0.3089323849691923,0.7115954256441204
3.5245861031939674,0.02502571436244637,0.49864914839772,-0.08357663168613438,0.02966606411901341,8280.471316326715,0.13042989683894715,0.25084484115730565,1.2030427864149205
1.2813251614325192,0.021523303147815993,0.09433538866370225,-0.7250524002666908,0.029493910536539547,5873.7318145889685,0.7147867447731708,0.28600206294754776,0.8533754201822139
4.121984406923343,0.03314252612641678,0.8834202770533446,-0.1395121310293671,0.028928648126205457,6588.075860923971,3.7275492073948953,0.37791489575033965,0.9571601468157459
4.334340483505739,0.035052780109159964,0.38802552917391936,-0.6338093709649764,0.029130169607103143,4279.8114868863195,0.7181643775994044,0.3173264273373052,0.6217999120849983
4.803325764274653,0.021038826291876908,0.4426111306670448,-0.8954846223741173,0.03630736925265576,6492.518753658519,0.4050337393439889,0.3086596141264411,0.9432769650263576
0.8215705204636593,0.022802925322903823,0.6078145525647596,-0.3625887685705995,0.02105886190936569,10727.407032755571,0.2203809413888037,0.29407462610255736,1.5585501301414175
3.1761244616739774,0.03400019308702316,0.7335000713519303,-0.14340257790369737,0.02465979748200512,9925.105073107377,2.4999162308030276,0.30965056838348226,1.4419862839291604
2.2251670126783414,0.033938139003205074,0.16540526045240722,-0.8753642213425867,0.025624595788056995,4522.473104299314,2.1886352705087377,0.31096028450174434,0.6570554304264331
2.689249398389317,0.02773355967894146,0.7569481588761167,-0.08248152789897534,0.03206438584404299,6607.55275929026,4.962073559346024,0.31957350955592356,0.9599898821274424
3.7629949452792233,0.022055567393618202,0.48072799732451477,-0.7670406914503654,0.026531833469438798,7069.568006807462,0.23215529559119427,0.2984007859392704,1.0271145770277614
4.879784784461159,0.03306135385725341,0.8226274152923457,-0.77425924074718,0.028131337985335673,9088.329003180797,0.5380443919168917,0.6089526023282731,1.3204138061904935
0.5740106630965638,0.03555787060695194,0.5547238082033216,-0.16862414573106022,0.025502861161133063,4100.0,1.506157318911164,0.3364614866976841,0.5956756850996812
2.575367163658613,0.02000269256430933,0.050775716192922066,-0.7445664352685376,0.019651832124488608,5443.527351540458,0.26027053331489125,0.1935762755234826,0.7908724108506622
3.037518040068633,0.02632639663064562,0.6754685314585118,-0.27906539765280425,0.0317063113032371,6939.411433500037,3.0815120639761635,0.3580185012502299,1.0082045511801694
2.0095282217051365,0.024978050062957342,0.15064820218925262,-0.5632795681429995,0.0332613380791902,7163.361879203482,0.08932423535081994,0.3402286211980564,1.0407415841491399
1.5768266572838396,0.028756704717402833,0.8352849234850449,-0.38882384247524004,0.020350617256399885,7977.774629860103,0.5023961166736582,0.21789273523688452,1.1590649678567737
0.606531735637427,0.030289116919529506,0.1610140899741404,-0.9496870396412587,0.023999386346721586,6889.510572458686,0.3785372356132391,0.30701607986440277,1.0009546171343473
3.1453175770143904,0.023534237745252984,0.5313582881895568,-0.43596608285467986,0.026062395799939103,6988.649205257231,0.6975659629253241,0.28783881159786484,1.0153581471373032
1.2046643367563326,0.03108349943018497,0.3153585744220212,-0.8783037993858083,0.028823875866275377,7312.531526670798,2.115425222616885,0.454720661091563,1.062413957795767
